x,y,species cloglog values
1872.0,1872.0,0.5817929
1873.0,1873.0,0.50916046
1874.0,1874.0,0.7709361
1875.0,1875.0,0.097583376
1876.0,1876.0,0.32107052
1877.0,1877.0,0.1907216
1878.0,1878.0,0.5963851
1879.0,1879.0,0.5847284
1880.0,1880.0,0.37966785
1881.0,1881.0,0.5314225
1882.0,1882.0,0.003986552
1883.0,1883.0,0.12337357
1884.0,1884.0,0.43491334
1885.0,1885.0,0.2307931
1886.0,1886.0,0.13422394
1887.0,1887.0,0.06603166
1888.0,1888.0,0.62146926
1889.0,1889.0,0.21059017
1890.0,1890.0,0.011979113
1891.0,1891.0,0.51664215
1892.0,1892.0,0.1381993
1893.0,1893.0,0.28521213
1894.0,1894.0,0.81240374
1895.0,1895.0,0.046158474
1896.0,1896.0,0.4353678
1897.0,1897.0,0.33033016
1898.0,1898.0,0.4194384
1899.0,1899.0,0.30783153
1900.0,1900.0,0.40135786
1901.0,1901.0,0.6149822
1902.0,1902.0,0.7927564
1903.0,1903.0,0.77306503
1904.0,1904.0,0.21317844
1905.0,1905.0,0.559111
1906.0,1906.0,0.52153707
1907.0,1907.0,0.43173477
1908.0,1908.0,0.8013171
1909.0,1909.0,0.8148936
1910.0,1910.0,0.50274384
1911.0,1911.0,0.18145168
1912.0,1912.0,0.5730567
1913.0,1913.0,0.23047727
1914.0,1914.0,0.7338665
1915.0,1915.0,0.5697293
1916.0,1916.0,0.589189
1917.0,1917.0,0.18116501
1918.0,1918.0,0.54227287
1919.0,1919.0,0.13825984
1920.0,1920.0,0.068030655
1921.0,1921.0,0.027104698
1922.0,1922.0,0.29566097
1923.0,1923.0,0.2646155
1924.0,1924.0,0.01690279
1925.0,1925.0,0.6197576
1926.0,1926.0,0.74545825
1927.0,1927.0,0.61405414
1928.0,1928.0,0.11823324
1929.0,1929.0,0.77278936
1930.0,1930.0,0.27031264
1931.0,1931.0,0.0391311
1932.0,1932.0,0.0105086705
1933.0,1933.0,0.09088478
1934.0,1934.0,0.5031032
1935.0,1935.0,0.32053992
1936.0,1936.0,0.10753973
1937.0,1937.0,0.0329372
1938.0,1938.0,0.48568258
1939.0,1939.0,0.55809116
1940.0,1940.0,0.56939054
1941.0,1941.0,0.07959235
1942.0,1942.0,0.60846204
1943.0,1943.0,0.39061254
1944.0,1944.0,0.03351643
1945.0,1945.0,0.58006793
1946.0,1946.0,0.18349469
1947.0,1947.0,0.033230275
1948.0,1948.0,0.5856987
1949.0,1949.0,0.48750222
1950.0,1950.0,0.3003467
1951.0,1951.0,0.28504482
1952.0,1952.0,0.41904062
1953.0,1953.0,0.25057852
1954.0,1954.0,0.063126855
1955.0,1955.0,0.5255377
1956.0,1956.0,0.34243232
1957.0,1957.0,0.27300733
1958.0,1958.0,0.5357281
1959.0,1959.0,0.3217174
1960.0,1960.0,0.5968647
1961.0,1961.0,0.43139264
1962.0,1962.0,0.31800243
1963.0,1963.0,0.41446283
1964.0,1964.0,0.75132364
1965.0,1965.0,0.41979572
1966.0,1966.0,0.23283282
1967.0,1967.0,0.012471165
1968.0,1968.0,0.5469446
1969.0,1969.0,0.18704255
1970.0,1970.0,0.58621
1971.0,1971.0,0.7936894
1972.0,1972.0,0.026797619
1973.0,1973.0,0.07905429
1974.0,1974.0,0.5827278
1975.0,1975.0,0.47953784
1976.0,1976.0,0.6505752
1977.0,1977.0,0.28445563
1978.0,1978.0,0.6439293
1979.0,1979.0,0.19000015
1980.0,1980.0,0.23877652
1981.0,1981.0,0.44464815
1982.0,1982.0,0.46595517
1983.0,1983.0,0.48463005
1984.0,1984.0,0.59492517
1985.0,1985.0,0.5223458
1986.0,1986.0,0.5828387
1987.0,1987.0,0.46212822
1988.0,1988.0,0.35493755
1989.0,1989.0,0.02272112
1990.0,1990.0,0.4830969
1991.0,1991.0,0.5622452
1992.0,1992.0,0.5759892
1993.0,1993.0,0.6685686
1994.0,1994.0,0.0050141434
1995.0,1995.0,0.6865902
1996.0,1996.0,0.37142542
1997.0,1997.0,0.320572
1998.0,1998.0,0.2649064
1999.0,1999.0,0.3614972
2000.0,2000.0,0.28845888
2001.0,2001.0,0.4608755
2002.0,2002.0,0.70903134
2003.0,2003.0,0.2443653
2004.0,2004.0,0.61356044
2005.0,2005.0,0.03969403
2006.0,2006.0,0.6241187
2007.0,2007.0,0.4066828
2008.0,2008.0,0.06673707
2009.0,2009.0,0.19892946
2010.0,2010.0,0.15229343
2011.0,2011.0,0.124232695
2012.0,2012.0,0.33351845
2013.0,2013.0,0.62385696
2014.0,2014.0,0.2907099
2015.0,2015.0,0.5449082
2016.0,2016.0,0.47138035
2017.0,2017.0,0.23518768
2018.0,2018.0,0.4447801
2019.0,2019.0,0.63372517
2020.0,2020.0,0.57573855
2021.0,2021.0,0.01255812
2022.0,2022.0,0.23323308
2023.0,2023.0,0.4495898
2024.0,2024.0,0.47660437
2025.0,2025.0,0.04085166
2026.0,2026.0,0.018991223
2027.0,2027.0,0.061175916
2028.0,2028.0,0.603787
2029.0,2029.0,0.81733525
2030.0,2030.0,0.21572454
2031.0,2031.0,0.25829265
2032.0,2032.0,0.73095906
2033.0,2033.0,0.056982312
2034.0,2034.0,0.624008
2035.0,2035.0,0.52775896
2036.0,2036.0,0.3114598
2037.0,2037.0,0.01977819
2038.0,2038.0,0.28001642
2039.0,2039.0,0.70347255
2040.0,2040.0,0.5882786
2041.0,2041.0,0.5498205
2042.0,2042.0,0.42012492
2043.0,2043.0,0.62419206
2044.0,2044.0,0.44300225
2045.0,2045.0,0.2026912
2046.0,2046.0,0.02889127
2047.0,2047.0,0.217411
2048.0,2048.0,0.24691127
2049.0,2049.0,0.64249814
2050.0,2050.0,0.71118206
2051.0,2051.0,0.24533136
2052.0,2052.0,0.77246344
2053.0,2053.0,0.4859572
2054.0,2054.0,0.2279204
2055.0,2055.0,0.597276
2056.0,2056.0,0.5109731
2057.0,2057.0,0.30308422
2058.0,2058.0,0.5066496
2059.0,2059.0,0.691597
2060.0,2060.0,0.6731212
2061.0,2061.0,0.58603203
2062.0,2062.0,0.4745523
2063.0,2063.0,0.61302847
2064.0,2064.0,0.7983252
2065.0,2065.0,0.19148448
2066.0,2066.0,0.011410166
2067.0,2067.0,0.7604013
2068.0,2068.0,0.47825062
2069.0,2069.0,0.030665208
2070.0,2070.0,0.76065844
2071.0,2071.0,0.44965535
2072.0,2072.0,0.5346684
2073.0,2073.0,0.08773385
2074.0,2074.0,0.7751927
2075.0,2075.0,0.2038941
2076.0,2076.0,0.19798703
2077.0,2077.0,0.3550656
2078.0,2078.0,0.37224662
2079.0,2079.0,0.40563214
2080.0,2080.0,0.59534436
2081.0,2081.0,0.6516245
2082.0,2082.0,0.10986757
2083.0,2083.0,0.057443105
2084.0,2084.0,0.54821336
2085.0,2085.0,0.19855253
2086.0,2086.0,0.17658204
2087.0,2087.0,0.28469682
2088.0,2088.0,0.36712778
2089.0,2089.0,0.62306076
2090.0,2090.0,0.05056027
2091.0,2091.0,0.7066165
2092.0,2092.0,0.050645825
2093.0,2093.0,0.0095222
2094.0,2094.0,0.8898018
2095.0,2095.0,0.3315611
2096.0,2096.0,0.6958999
2097.0,2097.0,0.24913456
2098.0,2098.0,0.34433654
2099.0,2099.0,0.2023217
2100.0,2100.0,0.73528075
2101.0,2101.0,0.6190239
2102.0,2102.0,0.11233363
2103.0,2103.0,0.19542564
2104.0,2104.0,0.45534298
2105.0,2105.0,0.2616218
2106.0,2106.0,0.6113565
2107.0,2107.0,0.44511828
2108.0,2108.0,0.4895465
2109.0,2109.0,0.4093849
2110.0,2110.0,0.009820513
2111.0,2111.0,0.5809248
2112.0,2112.0,0.2284982
2113.0,2113.0,0.27958593
2114.0,2114.0,0.70364606
2115.0,2115.0,0.5413976
2116.0,2116.0,0.6353294
2117.0,2117.0,0.10036281
2118.0,2118.0,0.26919973
2119.0,2119.0,0.1115599
2120.0,2120.0,0.0061444165
2121.0,2121.0,0.5132473
2122.0,2122.0,0.56397676
2123.0,2123.0,0.67877513
2124.0,2124.0,0.15844952
2125.0,2125.0,0.31527343
2126.0,2126.0,0.36596805
2127.0,2127.0,0.650118
2128.0,2128.0,0.27832904
2129.0,2129.0,0.6065655
2130.0,2130.0,0.61157274
2131.0,2131.0,0.03914771
2132.0,2132.0,0.47246855
2133.0,2133.0,0.5696424
2134.0,2134.0,0.032849826
2135.0,2135.0,0.053513046
2136.0,2136.0,0.46889138
2137.0,2137.0,0.532337
2138.0,2138.0,0.6825422
2139.0,2139.0,0.6143765
2140.0,2140.0,0.20482765
2141.0,2141.0,0.6520939
2142.0,2142.0,0.32680172
2143.0,2143.0,0.5614147
2144.0,2144.0,0.48812118
2145.0,2145.0,0.13044174
2146.0,2146.0,0.45990098
2147.0,2147.0,0.68840337
2148.0,2148.0,0.0073727258
2149.0,2149.0,0.038737647
2150.0,2150.0,0.41707587
2151.0,2151.0,0.34407407
2152.0,2152.0,0.61482126
2153.0,2153.0,0.010488185
2154.0,2154.0,0.5554434
2155.0,2155.0,0.47506043
2156.0,2156.0,0.41147453
2157.0,2157.0,0.54087496
2158.0,2158.0,0.33873284
2159.0,2159.0,0.02804856
2160.0,2160.0,0.13804401
2161.0,2161.0,0.54771817
2162.0,2162.0,0.40717837
2163.0,2163.0,0.7088608
2164.0,2164.0,0.5009343
2165.0,2165.0,0.13963957
2166.0,2166.0,0.43169028
2167.0,2167.0,0.762478
2168.0,2168.0,0.058522865
2169.0,2169.0,0.52224225
2170.0,2170.0,0.15231855
2171.0,2171.0,0.7366257
2172.0,2172.0,0.0068985843
2173.0,2173.0,0.0036561259
2174.0,2174.0,0.07858698
2175.0,2175.0,0.5376384
2176.0,2176.0,0.6805501
2177.0,2177.0,0.6103126
2178.0,2178.0,0.5350987
2179.0,2179.0,0.0039933976
2180.0,2180.0,0.83324325
2181.0,2181.0,0.27962834
2182.0,2182.0,0.34661892
2183.0,2183.0,0.24281155
2184.0,2184.0,0.6992689
2185.0,2185.0,0.8496724
2186.0,2186.0,0.16054358
2187.0,2187.0,0.45768037
2188.0,2188.0,0.6196005
2189.0,2189.0,0.08887918
2190.0,2190.0,0.25378898
2191.0,2191.0,0.23525797
2192.0,2192.0,0.4626181
2193.0,2193.0,0.6948745
2194.0,2194.0,0.37815428
2195.0,2195.0,0.19007082
2196.0,2196.0,0.5378795
2197.0,2197.0,0.7040538
2198.0,2198.0,0.45715436
2199.0,2199.0,0.19132003
2200.0,2200.0,0.43784404
2201.0,2201.0,0.44653285
2202.0,2202.0,0.19734468
2203.0,2203.0,0.6325275
2204.0,2204.0,0.30177623
2205.0,2205.0,0.4485897
2206.0,2206.0,0.62512887
2207.0,2207.0,0.5296881
2208.0,2208.0,0.31328383
2209.0,2209.0,0.41480592
2210.0,2210.0,0.33447665
2211.0,2211.0,0.6228082
2212.0,2212.0,0.7600323
2213.0,2213.0,0.30016702
2214.0,2214.0,0.37200674
2215.0,2215.0,0.005451148
2216.0,2216.0,0.6261201
2217.0,2217.0,0.8702607
2218.0,2218.0,0.8416289
2219.0,2219.0,0.34876046
2220.0,2220.0,0.01107969
2221.0,2221.0,0.19427797
2222.0,2222.0,0.0058960393
2223.0,2223.0,0.07926032
2224.0,2224.0,0.070704035
2225.0,2225.0,0.481905
2226.0,2226.0,0.34075502
2227.0,2227.0,0.25027603
2228.0,2228.0,0.7306345
2229.0,2229.0,0.7052143
2230.0,2230.0,0.7795
2231.0,2231.0,0.18870318
2232.0,2232.0,0.6746925
2233.0,2233.0,0.018743724
2234.0,2234.0,0.3624413
2235.0,2235.0,0.23704174
2236.0,2236.0,0.27001926
2237.0,2237.0,0.50715333
2238.0,2238.0,0.38005206
2239.0,2239.0,0.43548697
2240.0,2240.0,0.8215075
2241.0,2241.0,0.38567767
2242.0,2242.0,0.57588685
2243.0,2243.0,0.50588834
2244.0,2244.0,0.23411928
2245.0,2245.0,0.22281247
2246.0,2246.0,0.006189028
2247.0,2247.0,0.48847982
2248.0,2248.0,0.009077853
2249.0,2249.0,0.7569176
2250.0,2250.0,0.7053277
2251.0,2251.0,0.5129002
2252.0,2252.0,0.13138323
2253.0,2253.0,0.37758407
2254.0,2254.0,0.0064822217
2255.0,2255.0,0.2492695
2256.0,2256.0,0.22662795
2257.0,2257.0,0.5792692
2258.0,2258.0,0.6876073
2259.0,2259.0,0.09074545
2260.0,2260.0,0.64019513
2261.0,2261.0,0.37568584
2262.0,2262.0,0.063457474
2263.0,2263.0,0.51408863
2264.0,2264.0,0.075413994
2265.0,2265.0,0.15560994
2266.0,2266.0,0.32942063
2267.0,2267.0,0.44586486
2268.0,2268.0,0.8000168
2269.0,2269.0,0.45602438
2270.0,2270.0,0.3228963
2271.0,2271.0,0.47453362
2272.0,2272.0,0.18733302
2273.0,2273.0,0.6530916
2274.0,2274.0,0.35810113
2275.0,2275.0,0.39955616
2276.0,2276.0,0.5232022
2277.0,2277.0,0.50264025
2278.0,2278.0,0.49147764
2279.0,2279.0,0.30079028
2280.0,2280.0,0.39062378
2281.0,2281.0,0.22701374
2282.0,2282.0,0.66826445
2283.0,2283.0,0.48357528
2284.0,2284.0,0.4479181
2285.0,2285.0,0.5447481
2286.0,2286.0,0.5942549
2287.0,2287.0,0.654561
2288.0,2288.0,0.08274617
2289.0,2289.0,0.3919118
2290.0,2290.0,0.17040968
2291.0,2291.0,0.4516
2292.0,2292.0,0.6837731
2293.0,2293.0,0.5198384
2294.0,2294.0,0.64311355
2295.0,2295.0,0.7452186
2296.0,2296.0,0.06656082
2297.0,2297.0,0.64186877
2298.0,2298.0,0.5623464
2299.0,2299.0,0.2956928
2300.0,2300.0,0.35422158
2301.0,2301.0,0.010624899
2302.0,2302.0,0.28532568
2303.0,2303.0,0.39852703
2304.0,2304.0,0.4681301
2305.0,2305.0,0.7884191
2306.0,2306.0,0.18781984
2307.0,2307.0,0.61535317
2308.0,2308.0,0.21705781
2309.0,2309.0,0.30040902
2310.0,2310.0,0.10676817
2311.0,2311.0,0.67615
2312.0,2312.0,0.19357122
2313.0,2313.0,0.3342058
2314.0,2314.0,0.5865515
2315.0,2315.0,0.7084701
2316.0,2316.0,0.76830274
2317.0,2317.0,0.2506374
2318.0,2318.0,0.48155957
2319.0,2319.0,0.5077839
2320.0,2320.0,0.050181348
2321.0,2321.0,0.6333179
2322.0,2322.0,0.20439498
2323.0,2323.0,0.44861385
2324.0,2324.0,0.3020288
2325.0,2325.0,0.50131917
2326.0,2326.0,0.1537299
2327.0,2327.0,0.11278177
2328.0,2328.0,0.055257022
2329.0,2329.0,0.26125503
2330.0,2330.0,0.57853025
2331.0,2331.0,0.69748527
2332.0,2332.0,0.7570399
2333.0,2333.0,0.7551968
2334.0,2334.0,0.20413351
2335.0,2335.0,0.2770628
2336.0,2336.0,0.5874512
2337.0,2337.0,0.1848226
2338.0,2338.0,0.017787922
2339.0,2339.0,0.56278855
2340.0,2340.0,0.013934811
2341.0,2341.0,0.009457213
2342.0,2342.0,0.0032740957
2343.0,2343.0,0.67088556
2344.0,2344.0,0.4661384
2345.0,2345.0,0.5290558
2346.0,2346.0,0.42931807
2347.0,2347.0,0.6656854
2348.0,2348.0,0.31792206
2349.0,2349.0,0.2424637
2350.0,2350.0,0.038429882
2351.0,2351.0,0.47389436
2352.0,2352.0,0.16424778
2353.0,2353.0,0.17169514
2354.0,2354.0,0.4502895
2355.0,2355.0,0.49033737
2356.0,2356.0,0.48497087
2357.0,2357.0,0.7057364
2358.0,2358.0,0.25812367
2359.0,2359.0,0.5921238
2360.0,2360.0,0.5045245
2361.0,2361.0,0.62006044
2362.0,2362.0,0.29201448
2363.0,2363.0,0.21511456
2364.0,2364.0,0.6771177
2365.0,2365.0,0.25084716
2366.0,2366.0,0.3429249
2367.0,2367.0,0.40868214
2368.0,2368.0,0.29759878
2369.0,2369.0,0.0036551235
2370.0,2370.0,0.552573
2371.0,2371.0,0.20277599
2372.0,2372.0,0.22363882
2373.0,2373.0,0.7655021
2374.0,2374.0,0.5706933
2375.0,2375.0,0.20198815
2376.0,2376.0,0.6573235
2377.0,2377.0,0.59544414
2378.0,2378.0,0.03570321
2379.0,2379.0,0.03507309
2380.0,2380.0,0.6953999
2381.0,2381.0,0.020197952
2382.0,2382.0,0.056179393
2383.0,2383.0,0.30729166
2384.0,2384.0,0.0107671805
2385.0,2385.0,0.32663456
2386.0,2386.0,0.4064423
2387.0,2387.0,0.06213811
2388.0,2388.0,0.46770698
2389.0,2389.0,0.21922524
2390.0,2390.0,0.009240303
2391.0,2391.0,0.72104263
2392.0,2392.0,0.57468176
2393.0,2393.0,0.13960625
2394.0,2394.0,0.011004004
2395.0,2395.0,0.37470242
2396.0,2396.0,0.11069842
2397.0,2397.0,0.40396464
2398.0,2398.0,0.6029848
2399.0,2399.0,0.20306316
2400.0,2400.0,0.046914358
2401.0,2401.0,0.46779346
2402.0,2402.0,0.59783876
2403.0,2403.0,0.027338436
2404.0,2404.0,0.44605067
2405.0,2405.0,0.4303858
2406.0,2406.0,0.7282493
2407.0,2407.0,0.66503984
2408.0,2408.0,0.36189705
2409.0,2409.0,0.5296713
2410.0,2410.0,0.20021755
2411.0,2411.0,0.28418595
2412.0,2412.0,0.04266558
2413.0,2413.0,0.36181074
2414.0,2414.0,0.40450263
2415.0,2415.0,0.0069003208
2416.0,2416.0,0.27306432
2417.0,2417.0,0.36486185
2418.0,2418.0,0.43232682
2419.0,2419.0,0.46069568
2420.0,2420.0,0.2201307
2421.0,2421.0,0.1801578
2422.0,2422.0,0.036495473
2423.0,2423.0,0.56472415
2424.0,2424.0,0.05997419
2425.0,2425.0,0.43744844
2426.0,2426.0,0.5154831
2427.0,2427.0,0.40103647
2428.0,2428.0,0.33868435
2429.0,2429.0,0.24153708
2430.0,2430.0,0.65989137
2431.0,2431.0,0.25715914
2432.0,2432.0,0.69339424
2433.0,2433.0,0.33720315
2434.0,2434.0,0.45639968
2435.0,2435.0,0.29577556
2436.0,2436.0,0.010510302
2437.0,2437.0,0.18037076
2438.0,2438.0,0.40046686
2439.0,2439.0,0.26174408
2440.0,2440.0,0.0048784693
2441.0,2441.0,0.7304494
2442.0,2442.0,0.70416963
2443.0,2443.0,0.25463018
2444.0,2444.0,0.11232747
2445.0,2445.0,0.67521286
2446.0,2446.0,0.30590832
2447.0,2447.0,0.5933831
2448.0,2448.0,0.21328259
2449.0,2449.0,0.5608085
2450.0,2450.0,0.61173934
2451.0,2451.0,0.5347237
2452.0,2452.0,0.33180055
2453.0,2453.0,0.65501785
2454.0,2454.0,0.087145545
2455.0,2455.0,0.53022665
2456.0,2456.0,0.5338677
2457.0,2457.0,0.008596829
2458.0,2458.0,0.3306817
2459.0,2459.0,0.3054018
2460.0,2460.0,0.39694574
2461.0,2461.0,0.6122371
2462.0,2462.0,0.24650252
2463.0,2463.0,0.39149663
2464.0,2464.0,0.33408123
2465.0,2465.0,0.059536997
2466.0,2466.0,0.525744
2467.0,2467.0,0.4783452
2468.0,2468.0,0.48540983
2469.0,2469.0,0.3817461
2470.0,2470.0,0.33195618
2471.0,2471.0,0.41362804
2472.0,2472.0,0.44140634
2473.0,2473.0,0.12804005
2474.0,2474.0,0.6836514
2475.0,2475.0,0.32089546
2476.0,2476.0,0.39154178
2477.0,2477.0,0.10006584
2478.0,2478.0,0.32193226
2479.0,2479.0,0.4985697
2480.0,2480.0,0.40180108
2481.0,2481.0,0.39976627
2482.0,2482.0,0.010490525
2483.0,2483.0,0.41088542
2484.0,2484.0,0.13799876
2485.0,2485.0,0.028846487
2486.0,2486.0,0.2519545
2487.0,2487.0,0.2451781
2488.0,2488.0,0.20380314
2489.0,2489.0,0.10490309
2490.0,2490.0,0.6335181
2491.0,2491.0,0.09347443
2492.0,2492.0,0.54165703
2493.0,2493.0,0.23980185
2494.0,2494.0,0.038273066
2495.0,2495.0,0.29547703
2496.0,2496.0,0.6512975
2497.0,2497.0,0.007540853
2498.0,2498.0,0.52856547
2499.0,2499.0,0.6719256
2500.0,2500.0,0.02054165
2501.0,2501.0,0.33224759
2502.0,2502.0,0.6509526
2503.0,2503.0,0.35207602
2504.0,2504.0,0.3195597
2505.0,2505.0,0.60146415
2506.0,2506.0,0.55336154
2507.0,2507.0,0.06862261
2508.0,2508.0,0.468762
2509.0,2509.0,0.33500236
2510.0,2510.0,0.69285333
2511.0,2511.0,0.2993843
2512.0,2512.0,0.33117554
2513.0,2513.0,0.28916308
2514.0,2514.0,0.29133707
2515.0,2515.0,0.32959753
2516.0,2516.0,0.2630996
2517.0,2517.0,0.16830747
2518.0,2518.0,0.05429082
2519.0,2519.0,0.7100149
2520.0,2520.0,0.08388849
2521.0,2521.0,0.2291516
2522.0,2522.0,0.4945707
2523.0,2523.0,0.07233558
2524.0,2524.0,0.57964784
2525.0,2525.0,0.5215158
2526.0,2526.0,0.4446603
2527.0,2527.0,0.20356944
2528.0,2528.0,0.39508775
2529.0,2529.0,0.20740934
2530.0,2530.0,0.35885948
2531.0,2531.0,0.14548013
2532.0,2532.0,0.09129536
2533.0,2533.0,0.41375244
2534.0,2534.0,0.5600177
2535.0,2535.0,0.056660622
2536.0,2536.0,0.65352327
2537.0,2537.0,0.31708854
2538.0,2538.0,0.5089691
2539.0,2539.0,0.26107833
2540.0,2540.0,0.61435056
2541.0,2541.0,0.013401951
2542.0,2542.0,0.75643307
2543.0,2543.0,0.14663406
2544.0,2544.0,0.23877734
2545.0,2545.0,0.013841679
2546.0,2546.0,0.046911005
2547.0,2547.0,0.13909307
2548.0,2548.0,0.4094959
2549.0,2549.0,0.025650622
2550.0,2550.0,0.2152183
2551.0,2551.0,0.17233679
2552.0,2552.0,0.064571
2553.0,2553.0,0.2643141
2554.0,2554.0,0.21412532
2555.0,2555.0,0.66984266
2556.0,2556.0,0.7897367
2557.0,2557.0,0.045454048
2558.0,2558.0,0.34476885
2559.0,2559.0,0.5411835
2560.0,2560.0,0.6839403
2561.0,2561.0,0.051248927
2562.0,2562.0,0.5326745
2563.0,2563.0,0.5328412
2564.0,2564.0,0.5658933
2565.0,2565.0,0.5672543
2566.0,2566.0,0.43833476
2567.0,2567.0,0.36521903
2568.0,2568.0,0.48047644
2569.0,2569.0,0.60609406
2570.0,2570.0,0.15805323
2571.0,2571.0,0.109006025
2572.0,2572.0,0.58181816
2573.0,2573.0,0.85890853
2574.0,2574.0,0.05836734
2575.0,2575.0,0.0017413376
2576.0,2576.0,0.48055038
2577.0,2577.0,0.62077385
2578.0,2578.0,0.028982468
2579.0,2579.0,0.45347014
2580.0,2580.0,0.6344781
2581.0,2581.0,0.2710011
2582.0,2582.0,0.006072642
2583.0,2583.0,0.3720933
2584.0,2584.0,0.2561293
2585.0,2585.0,0.7751132
2586.0,2586.0,0.74607116
2587.0,2587.0,0.35337114
2588.0,2588.0,0.3310815
2589.0,2589.0,0.38482645
2590.0,2590.0,0.02512177
2591.0,2591.0,0.3154137
2592.0,2592.0,0.5703219
2593.0,2593.0,0.55516243
2594.0,2594.0,0.7674929
2595.0,2595.0,0.66737294
2596.0,2596.0,0.24113825
2597.0,2597.0,0.4218025
2598.0,2598.0,0.6528046
2599.0,2599.0,0.18710051
2600.0,2600.0,0.5883909
2601.0,2601.0,0.13177772
2602.0,2602.0,0.56826264
2603.0,2603.0,0.19386955
2604.0,2604.0,0.82427365
2605.0,2605.0,0.8064726
2606.0,2606.0,0.8348465
2607.0,2607.0,0.6992895
2608.0,2608.0,0.22165973
2609.0,2609.0,0.22721402
2610.0,2610.0,0.6383165
2611.0,2611.0,0.69126326
2612.0,2612.0,0.5038358
2613.0,2613.0,0.34953046
2614.0,2614.0,0.0028508047
2615.0,2615.0,0.37655082
2616.0,2616.0,0.3951254
2617.0,2617.0,0.46665576
2618.0,2618.0,0.7501288
2619.0,2619.0,0.7039579
2620.0,2620.0,0.6070577
2621.0,2621.0,0.00488134
2622.0,2622.0,0.064939015
2623.0,2623.0,0.3450167
2624.0,2624.0,0.33069655
2625.0,2625.0,0.29292786
2626.0,2626.0,0.7000401
2627.0,2627.0,0.024365034
2628.0,2628.0,0.6776588
2629.0,2629.0,0.20706213
2630.0,2630.0,0.5512983
2631.0,2631.0,0.28341332
2632.0,2632.0,0.6740763
2633.0,2633.0,0.34429663
2634.0,2634.0,0.44459638
2635.0,2635.0,0.41408554
2636.0,2636.0,0.56418014
2637.0,2637.0,0.29949343
2638.0,2638.0,0.16988875
2639.0,2639.0,0.39779022
2640.0,2640.0,0.05256058
2641.0,2641.0,0.53103065
2642.0,2642.0,0.06339461
2643.0,2643.0,0.090998456
2644.0,2644.0,0.44894865
2645.0,2645.0,0.2009364
2646.0,2646.0,0.45233974
2647.0,2647.0,0.018177427
2648.0,2648.0,0.30140275
2649.0,2649.0,0.21474461
2650.0,2650.0,0.6091406
2651.0,2651.0,0.14882936
2652.0,2652.0,0.25023937
2653.0,2653.0,0.6659968
2654.0,2654.0,0.13959429
2655.0,2655.0,0.7923168
2656.0,2656.0,0.035844058
2657.0,2657.0,0.043098647
2658.0,2658.0,0.51393926
2659.0,2659.0,0.32904908
2660.0,2660.0,0.81978357
2661.0,2661.0,0.029582798
2662.0,2662.0,0.35693732
2663.0,2663.0,0.66756976
2664.0,2664.0,0.60990113
2665.0,2665.0,0.4130749
2666.0,2666.0,0.15499169
2667.0,2667.0,0.23307373
2668.0,2668.0,0.45975795
2669.0,2669.0,0.021849371
2670.0,2670.0,0.34549877
2671.0,2671.0,0.2885607
2672.0,2672.0,0.62742835
2673.0,2673.0,0.6118535
2674.0,2674.0,0.16323842
2675.0,2675.0,0.65826064
2676.0,2676.0,0.6532103
2677.0,2677.0,0.7578603
2678.0,2678.0,0.54381126
2679.0,2679.0,0.7209204
2680.0,2680.0,0.12198911
2681.0,2681.0,0.29120597
2682.0,2682.0,0.077158935
2683.0,2683.0,0.39632788
2684.0,2684.0,0.5943582
2685.0,2685.0,0.52001446
2686.0,2686.0,0.0076901745
2687.0,2687.0,0.46932256
2688.0,2688.0,0.6266618
2689.0,2689.0,0.010892346
2690.0,2690.0,0.091456965
2691.0,2691.0,0.43590695
2692.0,2692.0,0.39861393
2693.0,2693.0,0.7162848
2694.0,2694.0,0.550682
2695.0,2695.0,0.5390668
2696.0,2696.0,0.4845255
2697.0,2697.0,0.060474753
2698.0,2698.0,0.30433133
2699.0,2699.0,0.002808901
2700.0,2700.0,0.23696736
2701.0,2701.0,0.7505832
2702.0,2702.0,0.61637574
2703.0,2703.0,0.56408685
2704.0,2704.0,0.63716215
2705.0,2705.0,0.40784392
2706.0,2706.0,0.64783394
2707.0,2707.0,0.07132164
2708.0,2708.0,0.35826808
2709.0,2709.0,0.04497178
2710.0,2710.0,0.84238195
2711.0,2711.0,0.3757269
2712.0,2712.0,0.009685077
2713.0,2713.0,0.143555
2714.0,2714.0,0.22255915
2715.0,2715.0,0.018550646
2716.0,2716.0,0.5644089
2717.0,2717.0,0.35310578
2718.0,2718.0,0.5106113
2719.0,2719.0,0.2015655
2720.0,2720.0,0.13266923
2721.0,2721.0,0.6008933
2722.0,2722.0,0.81883633
2723.0,2723.0,0.4719064
2724.0,2724.0,0.46006283
2725.0,2725.0,0.14167805
2726.0,2726.0,0.14162523
2727.0,2727.0,0.5251392
2728.0,2728.0,0.1352473
2729.0,2729.0,0.3841242
2730.0,2730.0,0.006678832
2731.0,2731.0,0.40574667
2732.0,2732.0,0.63109994
2733.0,2733.0,0.054150917
2734.0,2734.0,0.00813106
2735.0,2735.0,0.023664389
2736.0,2736.0,0.39595702
2737.0,2737.0,0.24672334
2738.0,2738.0,0.51840776
2739.0,2739.0,0.6697492
2740.0,2740.0,0.50784653
2741.0,2741.0,0.1049393
2742.0,2742.0,0.76840454
2743.0,2743.0,0.40294367
2744.0,2744.0,0.13019402
2745.0,2745.0,0.2184918
