Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.07861E-4,96.525527667,0.844811522,0.013859833,0.971647021,0
3.09072E-4,96.772276343,0.845944315,0.012813808,0.973239885,0
3.1163E-4,97.020808889,0.848310416,0.011767782,0.975469895,0
3.1312E-4,97.270826717,0.84967237,0.010721757,0.977381332,0
3.14814E-4,97.522176256,0.851206044,0.009675732,0.978655623,0
3.17481E-4,97.775116838,0.853588382,0.008629707,0.980885632,0
3.21698E-4,98.030928657,0.857277255,0.007583682,0.983434215,0
3.25152E-4,98.257477389,0.860229428,0.00666841,0.985345651,0
3.2798E-4,98.518811454,0.862601143,0.005622385,0.987894234,0
3.33311E-4,98.751054598,0.866963034,0.004707113,0.990124243,0
3.38059E-4,99.020287666,0.870731626,0.003661088,0.992354253,0
3.44265E-4,99.259690706,0.875496805,0.002745816,0.994584263,0
3.64016E-4,99.509766059,0.88952351,0.001830544,0.996814272,0
3.78341E-4,99.76785181,0.898697323,0.000915272,0.998725709,0
3.95979E-4,100,0.908953342,0.000130753,0.999681427,0
3.95979E-4,100,0.908953342,0,0.999681427,0
