"lon" "lat" "w.dist" "w.lon" "w.lat" "ID" "temp" "rain" "tpi" "slope" "aspect"
"27505" 12.1875 49.9791666666667 568.785764571348 12.1832218378132 49.9748611066419 1824 67 698 15 1.53874858329636 6
"27507" 11.4708333333333 48.5458333333333 7260.33626037681 11.4179449292935 48.6008873702562 1981 79 818 -9.5 0.82080723321131 4
"27508" 11.5458333333333 47.8125 73.7940362072801 11.5459772344513 47.8131558220533 2070 80 973 -15.75 0.240828159066725 6
"27509" 11.3541666666667 50.0791666666667 2295.50397990859 11.3768616195477 50.093750049694 1804 80 657 11.125 0.953184629689308 8
"27510" 10.2708333333333 47.4708333333333 391.206511133678 10.2758133188378 47.4718424807095 2145 70 1029 -18.5 1.46236133363465 3
"27512" 11.6958333333333 49.7125 2036.72508868393 11.7239446362967 49.7142486175674 1866 75 708 -12.75 0.179912103814904 2
"27513" 10.6541666666667 48.5208333333333 858.676233180621 10.6448319776515 48.5254459940763 1983 83 800 7.25 2.24246671821353 8
"27514" 11.9708333333333 47.9625 3550.84079107118 12.0095835614346 47.9440002653423 2039 80 952 12.5 0.936434821994634 3
"27516" 11.7208333333333 48.1375 7656.08896048633 11.6896114618377 48.203109826353 1971 79 925 -0.125 0.26537914089006 1
"27520" 11.7208333333333 50.3208333333333 8297.8285434042 11.7158888889543 50.3953628775107 1771 71 718 -36.375 1.17046082877442 7
"27521" 9.35416666666667 49.8875 12021.8165865225 9.42538928662168 49.7897223687746 1842 89 725 -41 2.2575645738587 4
"27523" 10.5291666666667 47.6791666666667 403.163087219944 10.5238833672569 47.679847423519 2119 66 1031 -11 0.737227745529069 1
"27525" 12.6541666666667 49.3291666666667 3089.37796829083 12.6421108333133 49.3558044323357 1860 70 738 8.5 2.87187140774406 8
"27526" 13.4375 48.6041666666667 792.667414018862 13.4472615719186 48.6071734104508 1916 81 972 17.25 2.78623021458075 3
"27527" 11.3625 49.6625 10978.927928894 11.4778337398384 49.5982207566369 1857 75 736 6.625 2.02148345385457 7
"27528" 11.4541666666667 49.6458333333333 5474.22875136801 11.4876948152574 49.6016960887846 1857 79 700 -7.625 0.882198819056249 3
"27529" 10.2375 47.3708333333333 2168.97438031063 10.2648887662954 47.364971146737 2145 32 1123 NA NA NA
"27531" 9.67916666666667 50.2375 3148.83479458082 9.67557315879325 50.265692991417 1775 79 767 10.25 2.15673413251319 1
"27532" 13.6208333333333 48.8458333333333 1406.83084055506 13.6130274995715 48.8573875971559 1898 61 1033 -9.75 4.36899932226404 6
"27533" 11.4958333333333 48.2875 864.716317415778 11.4862335259657 48.2919206228266 1957 81 876 0.375 0.153620998161198 2
"27535" 10.9291666666667 48.6125 3307.56497405728 10.8849726556453 48.6074180765337 1943 83 792 6.375 0.660736781681804 8
"27537" 13.2458333333333 48.8791666666667 3066.03076786081 13.2091112354074 48.8660010835219 1891 69 949 -23.125 2.28680283806333 3
"27538" 12.5208333333333 49.5708333333333 5079.90839571569 12.5218246639593 49.6164624033792 1851 71 673 -10.625 0.821818257386767 8
"27539" 9.2125 49.9958333333333 5491.20330576079 9.14099984053681 49.9781684177824 1831 95 664 11.125 2.83539120048025 1
"27541" 12.9291666666667 49.0125 6234.67310542851 12.9476947402988 49.0672225880726 1881 63 929 4.875 7.17078936756444 7
"27544" 12.6125 48.1125 2186.70577128503 12.6010551175687 48.1306115022722 1989 79 1026 2.75 0.466338689450243 5
"27547" 10.9875 48.0041666666667 1765.72585309548 11.0103331479724 48.000000022722 2033 77 983 5.5 1.06059148170327 4
"27548" 11.5375 47.6375 818.069951740451 11.5366392023373 47.6301651850062 2112 67 1014 99 3.90466987230909 4
"27550" 9.9625 50.3375 4992.0101349439 9.96066660436779 50.3823623229583 1775 75 794 -17 8.85904859164686 3
"27551" 13.2125 48.5541666666667 6724.87253382784 13.2471113880222 48.6101113266481 1917 86 938 -11.25 0.461989318398895 2
"27553" 10.7375 49.7041666666667 2852.74533259992 10.7519347641698 49.6803017641661 526 87 640 -22.125 0.238750482827679 7
"27555" 11.8291666666667 48.5791666666667 3860.1711687706 11.8690834124642 48.601612185287 1913 77 807 -8.25 0.718310789888849 1
"27556" 11.4541666666667 49.6041666666667 1759.45289108784 11.4735267179063 49.594555920037 1857 79 699 -14.75 0.94549335634872 3
"27559" 11.3791666666667 49.7291666666667 5406.01168496115 11.4115830000231 49.7729988920639 1840 75 736 8.875 1.40693104910468 2
"27560" 12.5791666666667 49.0208333333333 3021.75607358287 12.5729445793741 49.0476951072428 1870 72 801 -47.5 5.23403854207267 5
"27561" 12.4791666666667 48.6625 334.672306675296 12.481040287685 48.6597601086429 1901 83 806 -7.125 0.572326267240502 4
"27562" 10.8458333333333 47.5791666666667 2492.25078954903 10.8754444092404 47.5892219242664 2113 41 1103 138.875 12.3700243324171 7
"27563" 13.5375 48.8625 4104.24430947768 13.572138859834 48.8335265351419 1898 64 1006 -16 1.62486368989385 4
"27564" 11.7708333333333 49.2625 9786.95609918493 11.7216386471987 49.180610685891 1878 78 697 -19.625 1.18907802077991 5
"27565" 12.3291666666667 47.8791666666667 8853.86425232092 12.2159443542037 47.8559990266028 2042 80 1006 3.375 0.855988688916058 2
"27566" 9.80416666666667 50.3125 469.942113885472 9.80000375324441 50.3157794615769 1775 81 715 -26.75 4.12878659116183 8
"27567" 12.4208333333333 49.5291666666667 6570.78641875224 12.3657641388752 49.5761537609113 1851 61 779 17.125 0.746495280908807 5
"27569" 10.3041666666667 48.1208333333333 1685.20220228536 10.2840426204746 48.1138566233534 2034 77 906 9.75 2.19731294510125 3
"27571" 13.0375 47.6625 172.185692985186 13.0397701358377 47.6627343212042 2097 81 1238 -108.25 2.19350301881324 2
"27575" 10.7458333333333 48.4291666666667 10420.6367419017 10.8849148255142 48.4449352553622 1943 81 842 -3.5 0.284301514499324 2
"27578" 10.1041666666667 50.3541666666667 1879.73985870197 10.1271943224442 50.3624458801119 1759 80 672 -22.5 2.17578944562122 3
"27579" 10.9791666666667 47.7291666666667 1.48517995675979 10.9791507724806 47.72917466941 2102 75 1034 -28.375 2.91678658690314 8
"27580" 11.9625 47.7541666666667 2588.08923287181 11.9307221740835 47.7450828598895 2101 54 1073 160 6.15776582277598 8
"27581" 11.5625 48.1458333333333 2412.04116975361 11.5863319600605 48.1311172661159 2013 80 930 -1.75 0.206980507481774 2
"27582" 11.4708333333333 48.5625 5776.17712856906 11.4208142125384 48.6024685843873 1981 80 809 -19.125 0.806237725915221 2
"27583" 12.7541666666667 48.4625 6794.87790844287 12.796667101881 48.4083328390737 1954 79 948 -8.5 0.654518984797396 5
"27585" 12.0625 48.2541666666667 242.926420927925 12.0615754738631 48.2562602963936 1982 81 885 -22.875 1.85283536867792 1
"27586" 11.3875 49.8458333333333 2736.30516892231 11.3495145711465 49.8437865927731 1838 77 709 30.75 2.88851479698881 7
"27587" 10.7958333333333 47.7625 3038.22698826058 10.769749556749 47.7834167865185 2056 73 1024 3.75 0.402425169218666 2
"27588" 10.1125 48.2708333333333 2826.44636156775 10.0747658101462 48.2671185046904 2011 81 821 1.875 0.876150570339826 7
"27590" 9.0375 49.9458333333333 3595.41909980106 9.0237502835544 49.9769172377293 522 99 651 2.375 0.405799343507376 4
"27591" 12.5208333333333 48.3041666666667 2808.34458697053 12.5215558551904 48.2789154615743 1982 79 942 -0.25 0.47764887025685 5
"27596" 12.4541666666667 48.4625 4095.86019952485 12.4210871667369 48.49204505863 1951 76 904 2.25 0.364999281887089 3
"27597" 10.2458333333333 47.4541666666667 2639.35104559121 10.2806962856185 47.4567084884135 2145 65 1040 -4.375 0.950349154928379 2
"27598" 11.4625 49.2791666666667 8302.58333119506 11.5686111996959 49.3066672652476 1878 81 696 2.25 0.649843645972288 7
"27599" 10.2791666666667 50.1208333333333 5066.43461763581 10.3478336878201 50.1320571383218 1796 81 666 -12.375 1.28687278868539 6
"27601" 12.5958333333333 49.4208333333333 5511.41571788979 12.6447781904266 49.382945967489 1860 72 697 -8.625 0.400807435226369 5
"27603" 12.2541666666667 47.9125 6902.08596744379 12.2159443542037 47.8559990266028 2042 81 984 7.125 0.79236709220439 8
"27604" 11.4708333333333 50.0125 839.086893334153 11.4819818067877 50.0148435845289 1832 83 642 -4.875 2.38734581020156 2
"27606" 12.7375 48.9125 2826.99039483152 12.7157496955641 48.8915117912469 1887 84 759 -14.875 0.66829184722834 8
"27607" 10.5208333333333 49.5458333333333 449.681934128747 10.5203056451491 49.5498618915819 547 86 655 -9.5 2.19254858234195 8
"27608" 11.9125 47.6625 1874.09096734486 11.8900873350461 47.6550474792042 2137 36 1133 -48.75 9.41525971449905 6
"27609" 9.80416666666667 47.6458333333333 1278.98958687248 9.81667118025986 47.6380215313752 2130 83 1104 -3 0.102856207321264 4
"27610" 11.7291666666667 48.0708333333333 12454.8251000245 11.5934448557512 48.1362762105129 2013 79 947 0.375 0.386777800186308 1
"27613" 10.3708333333333 47.7208333333333 3906.05381567713 10.3188338088375 47.7235748081627 2079 67 1021 5.875 1.85157904568311 8
"27615" 10.2125 48.0708333333333 4788.27715063299 10.1484717543484 48.0744437238854 2011 73 942 11.75 1.15044029639563 8
"27616" 12.3541666666667 47.7125 3153.05400248429 12.3961895232059 47.7108382170892 2080 46 1151 35.125 15.7328145812724 4
"27617" 11.2958333333333 49.4375 6637.86120896004 11.243555944883 49.4864998278894 1857 85 670 -0.25 0.561826224575486 8
"27620" 9.2625 49.9125 7558.99379566425 9.16341694248941 49.8896370340204 1831 86 763 20.625 2.55862383185073 6
"27622" 12.2208333333333 47.8458333333333 776.382898318923 12.2113885090101 47.8487206362935 2048 84 973 0.875 2.23617349122361 8
"27623" 11.9625 48.8791666666667 3085.84517457891 11.9576881513052 48.9067061726584 1883 77 746 26.125 2.09632639148199 5
"27625" 13.0708333333333 48.9875 2326.43665679659 13.10233303487 48.9903067668042 1881 66 920 20.75 3.17667056858802 2
"27628" 12.0791666666667 49.1875 3581.25781935199 12.0418052278039 49.2084159890725 1865 81 661 3 0.677173567922778 6
"27629" 9.27083333333333 49.6125 1613.82111222808 9.24922027301285 49.6087536893948 535 85 796 33.25 0.641505024340158 2
"27630" 11.1041666666667 47.7125 2404.93426108538 11.0743884636944 47.7205009518449 2073 77 1017 29.625 1.57087372289422 4
"27632" 11.6958333333333 50.3625 3924.04249361814 11.7158888889543 50.3953628775107 1771 68 735 -4.125 1.50397427692095 6
"27635" 12.1208333333333 49.4958333333333 3813.07827159468 12.1730003393789 49.4912796380925 1858 73 688 8.625 2.32682482281224 2
"27636" 9.25416666666667 49.9708333333333 7987.44896037158 9.14291667861827 49.9737777585959 1831 97 646 -29.625 0.886317541318325 1
"27639" 10.5458333333333 47.7708333333333 1807.43046684924 10.5621570885692 47.7588654646984 2119 69 1014 -7.625 1.0896755820171 2
"27640" 10.7041666666667 50.1791666666667 3141.71693285909 10.693150309259 50.1518406007304 1822 82 620 -29.75 0.796092153895695 5
"27641" 11.0041666666667 48.4125 4685.78595505695 11.0613086856581 48.3942589767507 1981 81 850 -2.875 0.704097721411121 4
"27642" 11.3708333333333 47.6625 564.145266931467 11.3650472979315 47.6657400640735 2085 85 957 -23.125 2.5908271110164 8
"27644" 12.5041666666667 48.4291666666667 6650.78785911621 12.5646943510235 48.384971682081 1954 76 923 2.875 0.416124884199238 2
"27645" 11.3291666666667 50.4875 9676.18768901095 11.433583167958 50.431610055051 1778 71 701 -32.25 3.14791062264422 2
"27650" 12.9708333333333 49.0291666666667 2875.57381980395 13.0041112426962 49.042945915041 1881 71 845 -16.75 2.96221524741228 4
"27652" 12.8291666666667 48.9458333333333 9298.80340307519 12.750472097918 48.8802490381274 1887 72 853 -47.375 7.9192479698792 6
"27653" 12.8958333333333 48.4208333333333 660.068169419644 12.9046945924715 48.4201659405766 1941 84 959 -26.125 1.12512242284027 1
"27654" 10.8791666666667 50.3541666666667 6039.04387449126 10.8740836091826 50.408359463063 1748 74 673 -1.625 2.91987311765547 6
"27656" 12.9125 49.1375 3178.64536640195 12.8723334440964 49.1264457405893 1881 64 871 37.5 7.50307500137904 1
"27657" 10.2375 47.6375 488.333596102433 10.2425112549358 47.6346997499741 2100 65 1051 -8.875 6.84839670502762 4
"27658" 10.0125 47.6291666666667 1912.25551109217 10.0360140387347 47.6357999985985 2114 71 1082 -25.375 4.84444930624806 8
"27659" 10.6041666666667 49.4791666666667 3260.45525703617 10.5805272847082 49.5041121716379 539 84 675 -27.875 0.583801588732482 5
"27660" 10.7041666666667 49.1708333333333 747.051696248852 10.6961669396222 49.1666373482972 662 83 710 -4 0.406267861499458 7
"27661" 11.5791666666667 47.8291666666667 2487.66362436424 11.6046391372269 47.8148040178523 2092 76 990 -4.125 1.4570007790392 7
"27664" 11.5291666666667 49.9375 3094.11475578055 11.5654439375613 49.9525260306928 1832 80 670 -0.25 1.75797781597788 4
"27666" 12.7541666666667 49.1375 2649.79574258275 12.7659997715778 49.1600265060163 1867 76 751 8.25 2.83785812066135 2
"27668" 11.8875 49.7958333333333 3493.9527563415 11.8669167163721 49.7673874818255 1849 78 653 -15.625 1.2056172824936 2
"27669" 11.7125 50.2791666666667 7088.8771707955 11.63483340051 50.2393875968827 1798 65 779 20.375 1.47881312277842 3
"27670" 10.2708333333333 47.7041666666667 3678.85388384358 10.3196583121352 47.707720576575 2079 66 1032 -13.125 2.2936459753124 3
"27671" 12.1958333333333 49.8791666666667 2602.94013789836 12.213055678081 49.8585814977007 1835 72 649 0.625 0.756856795798708 2
"27672" 10.4125 47.5125 2031.76335423231 10.4330532861459 47.5006524723526 2139 52 1053 -79.375 8.78900732765596 8
"27673" 10.8958333333333 49.6708333333333 4392.67981499332 10.8648615427907 49.7048339601673 526 85 660 8.75 1.09535097958306 6
"27674" 12.0958333333333 49.4708333333333 5950.5386395082 12.1759645566803 49.482939790322 1858 73 692 3.5 3.27846601976103 6
"27675" 10.7791666666667 48.4041666666667 8088.06728272067 10.8770274733077 48.371887211525 2014 83 833 -12.75 0.521401043063329 3
"27676" 10.4708333333333 49.7541666666667 9832.8023322508 10.3487223658579 49.7147789515899 527 81 693 0.25 1.33843035194789 3
"27678" 10.0875 47.5791666666667 376.412792483584 10.0876613319994 47.5825462887684 2114 55 1104 3 6.88409388979762 1
"27679" 11.7041666666667 47.6375 8038.96771308248 11.6333437024467 47.5833321170161 2127 61 1028 -154.125 5.06562038477341 5
"27680" 11.8375 47.8875 354.965972039308 11.8362664561349 47.8905795591319 2101 79 966 23.5 0.947062530198076 1
"27681" 12.4708333333333 48.7375 2886.4884781112 12.5061941235376 48.7262497525833 1896 82 791 -10.25 1.41326888221415 8
"27682" 11.4958333333333 50.2375 5802.72249896262 11.5406106684394 50.1939543618996 1798 68 762 -6 2.65061215026116 4
"27685" 10.6541666666667 48.4041666666667 4423.80738167823 10.5994720785132 48.4201927785777 1983 82 826 -0.75 2.50569147665914 4
"27690" 10.5875 49.8625 1950.31172118953 10.5970277414094 49.8789177095649 500 80 679 9.25 0.795414730007006 2
"27691" 10.0208333333333 50.3041666666667 4062.32405953979 10.0627498557057 50.2794151525836 1807 85 638 -51 0.388042592898558 7
"27692" 12.9375 48.2875 6107.45489205771 12.8830833865532 48.2463072901886 1967 79 1057 12.25 1.25821384469352 7
"27693" 13.3875 48.6791666666667 3589.89729946522 13.4347781899969 48.6713066942486 1916 80 949 5 0.682215528312314 4
"27695" 11.6791666666667 47.7458333333333 5680.65118156769 11.7540837115774 47.7534179492437 2069 68 1017 -49.5 6.10873506190882 1
"27696" 11.3125 48.2541666666667 4039.67685937171 11.3591107387934 48.2354431917269 1988 81 892 0.125 0.646195206208855 4
"27697" 12.4541666666667 47.7291666666667 1212.19435589961 12.4414444217861 47.7358895214989 2080 82 1040 -62.125 6.85045889613742 2
"27701" 12.7208333333333 47.8125 1353.1311530001 12.7041663399503 47.8078040245548 2063 69 1163 -16.125 3.49787135051802 7
"27703" 11.4875 49.4291666666667 8749.34361636499 11.4864443912043 49.5078315027959 1857 73 754 9.375 0.703205194694338 8
"27704" 10.9875 48.4291666666667 6596.17964394441 11.0679775457681 48.4035140895578 1981 81 851 3.125 0.313454614997778 8
"27705" 13.2958333333333 49.0875 5795.53371732476 13.3685448381824 49.066665605049 1869 42 1145 -58.125 7.9314911243915 4
"27707" 9.82916666666667 50.1708333333333 4424.28606194096 9.81677825225339 50.1318626573135 1807 85 677 -13.875 3.10828897782447 4
"27709" 11.4875 48.2208333333333 22.9354000387603 11.4874155975392 48.2210315470064 726 81 899 0.375 0.27148643293441 2
"27713" 11.8708333333333 48.7125 4213.55432641457 11.8179352387174 48.727154695991 1923 78 778 19.625 0.965548110674505 8
"27717" 12.5041666666667 47.6625 527.394422787294 12.5081742564335 47.6663937100029 2087 74 1084 -140.125 7.02882162668986 1
"27721" 10.8791666666667 50.3458333333333 6964.56896602061 10.8740836091826 50.408359463063 1748 78 638 -14.25 2.32005482058916 5
"27723" 12.4458333333333 48.0208333333333 5910.98163877617 12.4382219716492 47.9679184053587 2021 77 1018 2.25 0.441770719073405 2
"27725" 11.2875 49.0291666666667 4601.36138896946 11.3377781188869 49.0540542015131 1864 77 766 5.875 0.441239712788266 3
"27726" 11.5958333333333 50.2041666666667 706.110689531945 11.601080936235 50.1987858969841 1798 66 776 24 2.84856670578631 6
"27727" 12.9458333333333 49.0208333333333 4920.20709143231 13.0041112426962 49.042945915041 1881 61 942 73.75 4.96461083774027 2
"27729" 11.5208333333333 49.1375 11791.2276001742 11.6517218742276 49.1997490157042 1878 80 719 -33 1.22720973709512 7
"27730" 11.6375 49.6875 5035.93756096846 11.5680551616723 49.6830292182408 1857 80 677 -7.5 2.54283702183488 7
"27734" 10.8875 47.6375 286.24576536736 10.8898000276827 47.6354481515351 2113 47 1106 60.25 8.69818388736761 8
"27735" 12.0375 49.2791666666667 2959.90044494989 12.0734168021472 49.2916678466102 1865 75 703 9.875 0.98905131519074 7
"27737" 12.0625 48.5291666666667 2321.30526253681 12.0853052806523 48.5148048595982 1925 82 802 -1 0.0765466614325382 4
"27738" 11.4041666666667 50.3625 231.166870167463 11.401503279326 50.3636939981566 1778 74 690 -22.875 1.30922454596953 7
"27740" 11.8458333333333 49.9375 4072.75828962864 11.8863888201996 49.9631119211426 1836 66 767 -23.5 2.53229295127757 5
"27741" 12.2791666666667 49.7041666666667 6366.08948098219 12.191194614152 49.6996383499466 1848 72 658 3.125 1.49503002842694 1
"27742" 12.3958333333333 48.2625 407.554386606603 12.3971644606292 48.2589477435688 1982 81 918 -8.625 0.678387659408253 5
"27744" 10.3375 49.5708333333333 9761.30525439445 10.3495273168921 49.4834174267585 547 86 668 -2.375 0.781386689609609 4
"27745" 11.3291666666667 50.3625 3929.18719451457 11.3711385103045 50.3395538211392 1778 73 692 -9 5.54250065788554 7
"27746" 13.0125 48.9708333333333 6723.17366617752 13.024110845546 49.030803609525 1881 67 909 -1.375 5.31633558077301 8
"27750" 10.4875 47.7625 3788.70910559769 10.5350009084752 47.7507281564968 2119 66 1029 -1.625 2.17361438144207 3
"27751" 12.0208333333333 47.8125 4087.9562551197 12.0356387245418 47.8478890362582 2046 87 945 -3.125 0.103989780064241 8
"27754" 10.6208333333333 49.6791666666667 7020.25137290732 10.6581669760074 49.6208877166001 526 83 672 14.75 0.357938983464075 3
"27755" 12.6458333333333 47.8458333333333 381.610015742802 12.6409681025362 47.8447893439271 2049 72 1122 47.875 4.06539389214661 7
"27756" 12.7041666666667 48.5458333333333 2842.79441887435 12.7195114066644 48.522404516901 1932 80 902 -10.625 0.118391846942074 2
"27757" 13.3041666666667 48.9375 1631.66021545578 13.3156947659366 48.9500541120937 1881 54 1067 51.375 3.94041913854583 2
"27760" 12.9458333333333 47.6208333333333 2695.99329664598 12.9768610325382 47.6329994291266 2098 60 1267 -41.5 12.2674207995339 4
"27762" 13.1125 48.4375 959.990163675782 13.1117740048354 48.4288897260053 1941 87 977 -9.25 2.74350472972238 6
"27764" 11.7041666666667 50.3541666666667 4657.76629442086 11.7158888889543 50.3953628775107 1771 69 729 -33 2.06324659873315 7
"27765" 10.3458333333333 49.7041666666667 242.816305418209 10.3481008982579 49.7057813866875 527 86 657 -12.25 0.538579722408302 3
"27767" 12.0541666666667 47.6541666666667 3192.73845557808 12.0131662504249 47.6619094778583 2101 43 1108 -67 12.7753181120562 2
"27768" 10.9041666666667 48.0375 1859.99501282648 10.8832502985721 48.0283889579284 2041 78 964 -1.25 0.416240220974061 1
"27769" 11.9291666666667 47.8041666666667 2902.88889020307 11.8904171663708 47.8045273314156 2101 77 982 0.125 1.26604332221381 2
"27770" 10.7458333333333 48.8875 8758.9093616145 10.6378602893036 48.8536316187205 666 79 768 -8.125 1.23287962137873 7
"27771" 12.1375 49.5291666666667 1678.79968415598 12.1534839926984 49.5401132607495 1853 79 635 -11.375 1.58678612558789 1
"27773" 10.5541666666667 48.3458333333333 1553.89988346731 10.5728748731315 48.3521788177875 1983 83 822 -9.5 0.494237827801919 3
"27774" 13.5041666666667 48.7541666666667 2091.80678688582 13.4756697461694 48.7538205206116 1898 79 926 -15.375 1.03898494406759 5
"27775" 9.5375 49.9208333333333 2825.90915304683 9.57534562715434 49.9279592708318 1841 84 758 58.375 2.63581234448894 4
"27778" 11.4708333333333 49.6625 6297.14783672544 11.5101671052124 49.6119727752213 1857 79 691 -6.875 0.632542099389257 3
"27779" 12.5708333333333 48.1458333333333 943.324709062904 12.5808008239533 48.1405822664988 1990 80 996 2.75 0.418994574752976 2
"27780" 13.0541666666667 48.7375 1011.22731902719 13.0418028768002 48.7415045754403 1904 86 843 0.375 0.0556524916250029 5
"27781" 13.4125 48.8375 3538.42764452711 13.3721942393375 48.8200568825696 1897 66 1001 0.25 2.7793417225411 7
"27784" 12.9125 47.8458333333333 5998.53961715384 12.8673886368863 47.8012504492763 2062 89 1133 -0.125 0.663420553767875 3
"27785" 11.2958333333333 49.2708333333333 1256.24620470895 11.3113288012684 49.2658213927644 1864 82 701 -7.875 0.77450177171516 4
"27786" 13.4958333333333 48.7041666666667 2405.69767581147 13.4733334356353 48.7198600403118 1898 79 946 5.875 0.977273727178675 8
"27787" 11.6458333333333 50.3291666666667 8892.03964143108 11.7158888889543 50.3953628775107 1771 63 796 50.75 2.21239908587131 2
"27790" 13.0791666666667 48.8875 6141.1751892484 13.1072224650778 48.8354721012246 1891 61 1004 1.625 3.79676495523184 2
"27795" 10.7291666666667 49.5958333333333 4653.38217218776 10.7434512716099 49.5550704369992 539 82 689 14.875 0.576778275169441 8
"27798" 11.6375 47.8791666666667 7154.06097429309 11.6100836604582 47.817527696968 2092 73 999 6 0.57306518890857 1
"27799" 11.9625 49.6875 134.085551096801 11.963465089397 49.6885300614227 1849 80 639 -9.25 0.305104101924218 2
"27800" 10.8791666666667 47.4958333333333 4066.65985182077 10.9174715201604 47.5216226653713 2131 40 1073 NA NA NA
"27802" 10.9458333333333 48.0458333333333 5053.96020985386 10.8832502985721 48.0283889579284 2041 79 962 -2 0.718692754504046 8
"27805" 9.29583333333333 49.9875 9710.9102208754 9.22830574824679 50.0631942293955 1811 85 752 70.5 2.07081747983196 5
"27806" 10.6291666666667 48.2625 6361.58300216231 10.6019440096183 48.316749483182 1983 80 876 20 1.95340127072366 3
"27810" 11.5791666666667 47.8375 3163.18094186441 11.6046391372269 47.8148040178523 2092 76 990 1.875 1.23753122921235 8
"27811" 12.5958333333333 48.2958333333333 1932.21467017993 12.604513273249 48.2794649893932 1982 81 946 -11.5 0.99869463495834 3
"27812" 12.8041666666667 48.1708333333333 1664.64200854955 12.7984448359566 48.1853065925964 1972 83 1034 22.75 0.536117589127185 7
"27813" 11.0958333333333 48.5541666666667 1136.46651310835 11.0825005330391 48.5592765614879 1920 85 792 16.375 1.38715879603775 8
"27814" 11.0791666666667 48.6375 6522.95653720135 11.1055001330164 48.5815010724324 1920 83 790 -10.25 0.709026163861335 5
"27817" 10.2708333333333 48.2958333333333 4151.92595004437 10.3257200181486 48.2882481610963 1959 81 831 1.625 0.180100597171604 2
"27819" 10.8291666666667 47.8791666666667 5733.9864957373 10.7530742358298 47.8722171781389 2056 73 1027 0.125 1.64106497613905 2
"27825" 11.5875 49.1291666666667 8865.22376245698 11.683028213558 49.1784439897989 1878 78 726 -16 1.34443475129811 1
"27826" 10.5541666666667 49.3625 3557.80038374681 10.5085001376475 49.3509444861291 618 79 728 4.625 0.773660124319088 3
"27827" 10.7375 50.0708333333333 4263.17276853515 10.7961386828704 50.0775261000045 1822 78 677 32.5 3.6507444093559 3
"27828" 11.9625 47.7458333333333 2384.53367159445 11.9307221740835 47.7450828598895 2101 61 1044 19.75 7.60685734333385 6
"27829" 10.6041666666667 49.6625 5994.51205388283 10.6389169471894 49.6135558392886 526 82 676 7.625 0.694806014960548 2
"27831" 10.8791666666667 48.7875 5574.4228420295 10.8989724532402 48.7391129041299 1900 80 776 0.25 1.80279114671794 2
"27833" 11.5958333333333 49.8291666666667 126.259051048933 11.5958846600648 49.8280329438382 1832 79 686 -11 0.374605019019943 4
"27834" 9.64583333333333 50.1958333333333 1681.09156844736 9.62286084201305 50.1925276908914 1808 82 735 56.75 2.28476007303217 8
"27837" 11.9708333333333 48.7125 2782.28650642039 11.9973889029164 48.6946945002424 1913 79 772 -10.75 0.694120505662926 5
"27839" 11.3291666666667 47.9708333333333 3825.98775669012 11.3563613556765 48.000000022722 2007 81 960 -4.75 1.47132864504683 4
"27840" 12.5791666666667 47.7125 1441.33492432946 12.5702218452584 47.7239723149925 2076 44 1213 -12.5 17.0001246358896 8
"27841" 13.3041666666667 48.9541666666667 251.176724983918 13.3070261520356 48.9554178397218 1881 65 958 -55.625 1.7194705001594 1
"27842" 10.7375 47.9458333333333 441.074340253526 10.7432916965579 47.9466391233812 2056 76 981 -0.125 0.374658620577971 8
"27844" 11.7958333333333 50.2375 4377.90529390775 11.8307065629472 50.2051148749795 1783 65 776 5.375 1.7979574034488 5
"27846" 10.4541666666667 49.5791666666667 5184.52643723898 10.4920835969499 49.5396118541464 547 84 671 -32.625 0.675472308314831 3
"27848" 12.3541666666667 49.4291666666667 4552.52736761096 12.3154725144331 49.3969459540839 1859 77 654 -37.25 2.13304240158209 8
"27849" 10.6708333333333 47.6458333333333 45.0714323869951 10.6708894709645 47.6462364466793 2103 68 1028 -19.375 1.5721791992261 8
"27854" 12.1625 49.8625 2553.77510890171 12.1932660505651 49.8509731980172 1835 72 655 0.625 0.837612577713048 8
"27859" 11.9291666666667 50.0708333333333 2466.501367357 11.9236669927837 50.0927237796504 1805 63 782 6.75 1.42770302030639 2
"27861" 11.1458333333333 47.6125 791.880461174093 11.15584305192 47.6147517155403 2105 83 965 -53.625 6.80926111179135 3
"27862" 13.3708333333333 49.0375 2769.384841363 13.3662777830861 49.0622214588601 1869 43 1147 -57.625 7.27070176308448 5
"27864" 10.8125 48.5208333333333 3787.93982026024 10.8636827620558 48.5179090543554 1943 85 788 -7.375 1.23351138959933 3
"27866" 10.6208333333333 50.1291666666667 2732.88713286574 10.6432781223747 50.1490554210441 1822 82 627 -10 1.32259073231421 3
"27867" 10.6208333333333 48.2208333333333 4508.90270098907 10.5694998902396 48.1992224741878 1983 80 888 -4.5 1.89743226794108 3
"27868" 11.8458333333333 48.6708333333333 3514.09539401086 11.7990275354872 48.6769714024893 1923 80 773 -1.875 0.976132820232962 7
"27869" 10.0541666666667 47.6125 482.130258343099 10.0597334778158 47.6146621700324 2114 67 1081 -21.5 1.90028269615215 1
"27871" 9.6125 49.9791666666667 1203.47366815267 9.59663860289876 49.975639408675 1841 90 679 18.75 2.51046622086761 8
"27874" 11.3541666666667 48.5041666666667 8086.73420382925 11.3216666242022 48.5736122120971 1981 79 835 3.75 0.871697739596935 5
