Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.88237E-4,96.752264569,0.822301108,0.014963976,0.971623156,0
1.90602E-4,97.017737671,0.826116898,0.013670793,0.974574347,0
1.91972E-4,97.266489641,0.828289854,0.01246998,0.976844495,0
1.93191E-4,97.516947549,0.830199258,0.011269167,0.979114642,0
1.94545E-4,97.769189583,0.832297288,0.010068354,0.981157775,0
1.96819E-4,98.004121304,0.835760535,0.008959911,0.983200908,0
1.99139E-4,98.261777475,0.839220109,0.007759098,0.985471056,0
2.00035E-4,98.501377194,0.840537339,0.006650656,0.987514188,0
2.01713E-4,98.762599984,0.842975037,0.005449843,0.989784336,0
2.04413E-4,99.006729649,0.846817403,0.0043414,0.991373439,0
2.0987E-4,99.255012565,0.854301621,0.003232958,0.993643587,0
2.1324E-4,99.508951928,0.858738997,0.002124515,0.996140749,0
2.21814E-4,99.767792653,0.869428849,0.001016072,0.998183882,0
2.41227E-4,100,0.890738469,0.00009237,1,0
